glob_id,external_id,similarity_score,method,overlap
GLOB2_1458,GLOB_GAVOC_09099,92.3076923076923,3,False
GLOB_206,GLOB_GAVOC_09514,83.33333333333334,3,False
GLOB_235,GLOB_GAVOC_09514,92.3076923076923,3,False
GLOB_917,GLOB_GAVOC_09514,83.33333333333334,3,False
GLOB_192,GLOB_GAVOC_09599,85.71428571428572,3,False
GLOB_832,GLOB_GAVOC_09897,100.0,3,False
GLOB_895,GLOB_GAVOC_09907,83.33333333333334,3,False
GLOB_429,GLOB_GAVOC_09929,86.95652173913044,3,False
GLOB_NB_173,GLOB_GAVOC_10192,92.85714285714286,3,False
GLOB_RT_149,GLOB_GAVOC_10482,90.9090909090909,3,False
GLOB2_E_86,GLOB_GAVOC_10559,82.35294117647058,3,True
GLOB_894,GLOB_GAVOC_10607,82.35294117647058,3,False
GLOB_NB_131,GLOB_GAVOC_10607,85.71428571428572,3,False
GLOB_508,GLOB_GAVOC_00328,87.5,4,False
GLOB2_1623,GLOB_GAVOC_00411,100.0,4,True
GLOB2_1063,GLOB_GAVOC_00633,83.33333333333334,4,False
GLOB_11,GLOB_GAVOC_00773,83.33333333333334,4,False
GLOB_796,GLOB_GAVOC_01068,100.0,4,True
GLOB_21,GLOB_GAVOC_01197,92.3076923076923,4,False
GLOB_707,GLOB_GAVOC_01197,90.9090909090909,4,False
GLOB_707,GLOB_GAVOC_01201,85.71428571428572,4,False
GLOB_707,GLOB_GAVOC_01202,85.71428571428572,4,False
GLOB_501,GLOB_GAVOC_01889,82.35294117647058,4,False
NR_28,GLOB_GAVOC_02062,82.35294117647058,4,False
NR_13,GLOB_GAVOC_02233,85.71428571428572,4,False
GLOB_799,GLOB_GAVOC_02313,87.5,4,False
GLOB_43,GLOB_GAVOC_02362,82.35294117647058,4,False
GLOB_NB_132,GLOB_GAVOC_02568,91.66666666666666,4,False
GLOB2_1019,GLOB_GAVOC_03669,94.73684210526316,4,False
GLOB_RT_169,GLOB_GAVOC_04240,82.35294117647058,4,False
GLOB_RT_228,GLOB_GAVOC_04423,85.71428571428572,4,False
GLOB_33,GLOB_GAVOC_04427,87.5,4,False
GLOB_177,GLOB_GAVOC_04498,94.11764705882352,4,False
GLOB2_1165,GLOB_GAVOC_05350,100.0,4,False
GLOB_397,GLOB_GAVOC_05403,87.5,4,False
GLOB_865,GLOB_GAVOC_05564,85.71428571428572,4,False
NR_44,GLOB_GAVOC_05564,87.5,4,False
NR_32,GLOB_GAVOC_05586,84.21052631578947,4,False
GLOB_404,GLOB_GAVOC_06081,83.33333333333334,4,False
GLOB2_E_119,GLOB_GAVOC_06157,82.35294117647058,4,False
GLOB_42,GLOB_GAVOC_06480,88.88888888888889,4,False
GLOB2_923,GLOB_GAVOC_06543,83.33333333333334,4,False
GLOB2_E_161,GLOB_GAVOC_06919,85.71428571428572,4,False
GLOB_RT_35,GLOB_GAVOC_07060,85.71428571428572,4,False
GLOB2_1355,GLOB_GAVOC_07197,83.33333333333334,4,False
GLOB_RT_203,GLOB_GAVOC_07256,87.5,4,False
GLOB2_1045,GLOB_GAVOC_07298,84.21052631578947,4,False
GLOB_PY_51,GLOB_GAVOC_07555,85.71428571428572,4,False
GLOB2_1834,GLOB_GAVOC_07795,100.0,4,False
GLOB_E_53,GLOB_GAVOC_07795,83.33333333333334,4,False
GLOB2_1426,GLOB_GAVOC_07826,86.95652173913044,4,False
GLOB_900,GLOB_GAVOC_07959,100.0,4,False
GLOB2_936,GLOB_GAVOC_08202,87.5,4,False
GLOB_252,GLOB_GAVOC_08471,95.65217391304348,4,False
GLOB_252,GLOB_GAVOC_08472,95.65217391304348,4,False
GLOB_RT_225,GLOB_GAVOC_08946,85.71428571428572,4,False
GLOB_867,GLOB_GAVOC_09402,83.33333333333334,4,False
GLOB_867_HUM_1,GLOB_GAVOC_09402,83.33333333333334,4,False
GLOB_867_HUM_2,GLOB_GAVOC_09402,83.33333333333334,4,False
GLOB_RT_12,GLOB_GAVOC_09513,82.35294117647058,4,False
GLOB_699,GLOB_GAVOC_09672,85.71428571428572,4,False
GLOB2_905,GLOB_GAVOC_09768,85.71428571428572,4,False
GLOB2_1248,GLOB_GAVOC_10272,85.71428571428572,4,False
GLOB_527,GLOB_GAVOC_10514,82.35294117647058,4,False
GLOB_115,GLOB_GAVOC_00787,92.3076923076923,5,False
GLOB_545,GLOB_GAVOC_01120,88.88888888888889,5,False
GLOB2_950,GLOB_GAVOC_01467,100.0,5,False
GLOB_314,GLOB_GAVOC_01667,100.0,5,False
GLOB_61,GLOB_GAVOC_01696,85.71428571428572,5,False
GLOB_309,GLOB_GAVOC_02015,88.88888888888889,5,False
GLOB_320,GLOB_GAVOC_02065,87.5,5,False
GLOB_142,GLOB_GAVOC_02655,100.0,5,False
GLOB2_E_74,GLOB_GAVOC_03239,92.3076923076923,5,False
GLOB_664,GLOB_GAVOC_03395,100.0,5,True
GLOB_664,GLOB_GAVOC_03396,100.0,5,True
GLOB_354,GLOB_GAVOC_03915,100.0,5,False
GLOB_E_15,GLOB_GAVOC_04404,83.33333333333334,5,False
GLOB_296,GLOB_GAVOC_05327,85.71428571428572,5,False
GLOB_28,GLOB_GAVOC_05431,85.71428571428572,5,False
GLOB2_1190,GLOB_GAVOC_05485,100.0,5,False
GLOB2_1705,GLOB_GAVOC_05853,82.35294117647058,5,True
NR_217,GLOB_GAVOC_06533,87.5,5,False
GLOB_NB_121,GLOB_GAVOC_07178,83.33333333333334,5,False
GLOB_86,GLOB_GAVOC_07892,87.5,5,False
GLOB2_1576,GLOB_GAVOC_08157,100.0,5,False
GLOB2_1628,GLOB_GAVOC_09645,83.33333333333334,5,False
GLOB_167,GLOB_GAVOC_10379,100.0,5,False
NR_41,GLOB_GAVOC_10614,87.5,5,False
GLOB2_1081,GLOB_GAVOC_10695,83.33333333333334,5,False
GLOB2_1081_HUM_1,GLOB_GAVOC_10695,83.33333333333334,5,False
GLOB2_1081_HUM_2,GLOB_GAVOC_10695,83.33333333333334,5,False
GLOB2_905,GLOB_GAVOC_10702,92.3076923076923,5,False
