glob_id,label,pref_label,latitude,longitude,wkt,place_type_uri,place_type
-,Lama|T Eijlant kelang|Vavorlang|Aimoi|Packan|Lamai|Mattysen Eijlant|Tanswei|Tanekoja|Piscadores|de stadt Proventie|Kelangh|Tamsui|Lamo|Kavalang|Quemoi|Loukion|Tankoij|stadt proventie|het vlekje Provintie|Barnagore|Nankin|Rivier van Fabolangh|tansue|Tanswij|Cinchieu|t eijlandt quelangh|Pehouw|Eijmoij|St. Matheus Eijlant|Tanky|Cinchieuw,-,-,-,POINT EMPTY,-,-
GLOB_401,Mogondo|Magonde|Mongondow,Mongondow,0.71667,124.03333,POINT (124.03333 0.71667),http://digitaalerfgoed.poolparty.biz/globalise/6f1f178a-fa6f-4553-a723-99f9d909a771,kingdom
GLOB_402,"Malakka, Straat|Malakka, Straat van|Malacca's Engte|Straat Malakka|Straat Malacca|Strait of Malacca",Strait of Malacca,5.02186,99.16466,POINT (99.16466 5.02186),http://digitaalerfgoed.poolparty.biz/globalise/46724d25-aa94-4848-a8ca-17fe02b0db2b,strait
GLOB_403,Maldives|Maldivo's|Malediven|Maldivo|Maldivos|Maldive Islands,Maldive Islands,3.33498,73.16547,POINT (73.16547 3.33498),http://digitaalerfgoed.poolparty.biz/globalise/25b09c82-eab3-41d4-9c36-831cfc2b496c,archipelago
GLOB_404,Mijnado|Menado|Manado,Manado,1.486936,124.838133,POINT (124.838133 1.486936),https://digitaalerfgoed.poolparty.biz/globalise/6f1f178a-fa6f-4553-a723-99f9d909a771,kingdom
GLOB_405,D' Kust van Malabaar|Malabaar|Malabar|Mallabaar|custe van Malabar|Custe Malabar|cust van Malabar|kust van Malabar|Malabar Coast,Malabar Coast,10.208811,76.155349,POINT (76.155349 10.208811),https://digitaalerfgoed.poolparty.biz/globalise/42bea596-3b26-4598-a894-5922ff137c7c|http://digitaalerfgoed.poolparty.biz/globalise/42bea596-3b26-4598-a894-5922ff137c7c,coast
GLOB_406,Mergi|Mirsij|Mergijn|Myeik|Merghij|Mergij|Mergui|Mergie,Myeik,12.43954,98.60028,POINT (98.60028 12.43954),http://digitaalerfgoed.poolparty.biz/globalise/93a0b2c9-ad9a-4bab-8620-11b5c1e01f37,port
GLOB_407,Nagesaki|Desjima|Decima|Dicima|Nangasacky|Langesaque|Nangasackij|Nangasakij|Nangasakkij|Nangazackij|Nangesaky|Desima|Nangasakki|Nagasaki|Nangasequi,Nagasaki,32.742923,129.872814,POINT (129.872814 32.742923),https://digitaalerfgoed.poolparty.biz/globalise/20d7cfe7-b3b1-4223-b2b4-d9f6ddb2e683,city
GLOB_408,Nanjangud|Nanjangūd,Nanjangūd,12.119722,76.682778,POINT (76.682778 12.119722),https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,inhabited place
GLOB_409,Mau|Mouw,Mau,25.94167,83.56111,POINT (83.56111 25.94167),http://digitaalerfgoed.poolparty.biz/globalise/40217104-de46-42ed-80c8-480fac1f8706,district
GLOB_41,Kottayam (Kannur)|Parreveacoil|Kottayam|Cottate,Kottayam (Kannur),11.833333,75.566667,POINT (75.566667 11.833333),-,-
GLOB_410,Motier|Motir|Pulau Moty|Moti|Moti Timor,Pulau Moty,0.433333333,127.4,POINT (127.4 0.433333),http://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_411,Modaragam|Modregam|Modaragam Point,Modaragam Point,8.58333,79.91667,POINT (79.91667 8.58333),http://digitaalerfgoed.poolparty.biz/globalise/6b7fbbae-8d7f-4fd1-bf49-9b4b7d2cb2e5,pearl bank
GLOB_412,Muar|Moar,Muar,2.0442,102.5689,POINT (102.5689 2.0442),http://digitaalerfgoed.poolparty.biz/globalise/8e41887e-0111-4667-b209-9d0da933b7d8|http://digitaalerfgoed.poolparty.biz/globalise/93a0b2c9-ad9a-4bab-8620-11b5c1e01f37,port|town
GLOB_413,Moerianattoe|Muriyanattu Nadu|Moerianattij,Moerianattoe,-,-,POINT EMPTY,http://digitaalerfgoed.poolparty.biz/globalise/06278cc4-0ec4-4376-b869-8c21bf507894,region
GLOB_414,Muttupet|Moetoepette|Muthupet,Muthupet,10.39505,79.49353,POINT (79.49353 10.39505),http://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB_415,Specerij-eilanden|Moluccos|Specerij Eilanden|Molucco's|Specerij-Eilanden|Specerij eilanden|Moluccas|Molukken|Zuidwester Eilanden|Specerij-landen,Moluccas,-2.927782,128.561599,POINT (128.561599 -2.927782),http://digitaalerfgoed.poolparty.biz/globalise/25b09c82-eab3-41d4-9c36-831cfc2b496c,archipelago
GLOB_417,Moeselie|Musely|Moeseli|Musali|Moeselij,Musali,8.6837,80.0129,POINT (80.0129 8.6837),http://digitaalerfgoed.poolparty.biz/globalise/0e3137ad-bc4d-4da6-8ba3-f4fc5fe7058f,province
GLOB_418,Ramgarh|Rotaarger|Ramger,Ramgarh,25.289992,83.653658,POINT (83.653658 25.289992),-,-
GLOB_419,Catsiouw|Catchouw|Hanoi|Hà Nội|Ke-Cho|Ke-cho|Katsiu,Hà Nội,21.013368,105.857964,POINT (105.857964 21.013368),https://digitaalerfgoed.poolparty.biz/globalise/20d7cfe7-b3b1-4223-b2b4-d9f6ddb2e683|http://digitaalerfgoed.poolparty.biz/globalise/2b007e6a-a299-413b-bc7f-51e69a9e1fab,city|capital
GLOB_41_HUM_1,Kottayam (Kannur)|Parreveacoil|Kottayam|Cottate,Kottayam (Kannur),11.833333,75.566667,POINT (75.566667 11.833333),http://digitaalerfgoed.poolparty.biz/globalise/7f946cd2-9901-408a-ac12-355466c473c2,residentie
GLOB_41_HUM_2,Kottayam (Kannur)|Parreveacoil|Kottayam|Cottate,Kottayam (Kannur),11.833333,75.566667,POINT (75.566667 11.833333),http://digitaalerfgoed.poolparty.biz/globalise/ebf26f69-b692-437a-b6fa-2bb4ae0ae95b,polity
GLOB_42,Kottar|Cottatte|Nagercoil|Cotta|Cottat|Cotatte,Kottar,8.176829,77.436175,POINT (77.436175 8.176829),https://digitaalerfgoed.poolparty.biz/globalise/8e41887e-0111-4667-b209-9d0da933b7d8,town
GLOB_420,Trinquenemale|Trinqummale|Trinkenemale|Trincornale|Trinconemale|Trincoenemale|Trinkimaly|Triniconomale|Trinconomale|Trinconomaalo|Trincomalee|Triquilimale|Trincomale,Trincomalee,8.570555556,81.23083333,POINT (81.230833 8.570556),https://digitaalerfgoed.poolparty.biz/globalise/93a0b2c9-ad9a-4bab-8620-11b5c1e01f37,port
GLOB_421,Trevancour|Treevancoer|Trevancoor|Travankor|Travancore|Travancour|Trevancoer,Travancore,8.4855|8.506944,76.956944|76.94924,POINT (76.956944 8.506944)|POINT (76.94924 8.4855),http://digitaalerfgoed.poolparty.biz/globalise/6f1f178a-fa6f-4553-a723-99f9d909a771,kingdom
GLOB_421_HUM_1,Travancore (European Settlement)|Travancour,Travancore (European Settlement),8.4855,76.94924,POINT (76.94924 8.4855),https://digitaalerfgoed.poolparty.biz/globalise/c12eaa34-8bf0-4f08-92b8-195871dbf949,european settlement
GLOB_421_HUM_2,T Ryk Trevancour|Gebied van Travankor|Travancore (Kingdom),Travancore (Kingdom),8.4855,76.94924,POINT (76.94924 8.4855),https://digitaalerfgoed.poolparty.biz/globalise/6f1f178a-fa6f-4553-a723-99f9d909a771,kingdom
GLOB_422,Trangano|Trengganu|Tragano|Terengganu|Tringan,Terengganu,5.0,103.0,POINT (103 5),http://digitaalerfgoed.poolparty.biz/globalise/ebf26f69-b692-437a-b6fa-2bb4ae0ae95b|http://digitaalerfgoed.poolparty.biz/globalise/d1f592cd-dec1-4f42-bb73-930ce816dfaf,polity|landschap
GLOB_425,Termaan|Termane|Termano|Ndaomane|Termanu,Termanu,-10.675,123.10417,POINT (123.10417 -10.675),http://digitaalerfgoed.poolparty.biz/globalise/7c1af419-926c-47c9-9450-05dc5849c05c,negorij [PROBLEMATIC TERM]
GLOB_426,Tanimbar eilanden|Timorlaut|Pulau-pulau Tanimbar|Tenimber|Tanimbar|Tenemberse eylanden|Tanimbar Archipelago,Pulau-pulau Tanimbar,-7.5,131.5,POINT (131.5 -7.5),http://digitaalerfgoed.poolparty.biz/globalise/25b09c82-eab3-41d4-9c36-831cfc2b496c,archipelago
GLOB_427,Thekkumkur|Teckenkoer|Tekkenkur|Teckencoer|Tekkumkur|Tekkenkoer|Teckencoor|Tekkencoer,Thekkumkur,9.5,-,POINT EMPTY,http://digitaalerfgoed.poolparty.biz/globalise/6f1f178a-fa6f-4553-a723-99f9d909a771,kingdom
GLOB_427_HUM_1,T' Land van Teckencoor|T Land van Tekkencoer|'T Land van Trevancoer genaamt Tekkencoer|Thekkumkur (Kingdom),Thekkumkur (Kingdom),9.5,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/6f1f178a-fa6f-4553-a723-99f9d909a771,kingdom
GLOB_428,Trikenapallij|Tirikenapalli|Trikenapalli|Trikenapally|Triporattij|Trikunnapuzha|Trikunnappuzha|Tirkenapolie,Trikunnapuzha,9.26089,76.40924,POINT (76.40924 9.26089),http://digitaalerfgoed.poolparty.biz/globalise/02db354d-bbd0-4122-aa18-00d6fe8cba28,temple
GLOB_428_HUM_1,Pagood van Trikenapally|Pagood v: Tirikenapalli|Pagood Trikenapallij|Trikunnapuzha (Temple),Trikunnapuzha (Temple),9.26089,76.40924,POINT (76.40924 9.26089),https://digitaalerfgoed.poolparty.biz/globalise/02db354d-bbd0-4122-aa18-00d6fe8cba28,temple
GLOB_429,Tiroenelwellij|Tirunelveli|Tirnevelho,Tirunelveli,8.72742,77.6838,POINT (77.6838 8.72742),http://digitaalerfgoed.poolparty.biz/globalise/d1f592cd-dec1-4f42-bb73-930ce816dfaf,landschap
GLOB_43,Cranganur|Cranganor|Crangenoor|Kranganor|Cranganore|Krangenoor|Kodungallur|Kranganoor|Cranganoor|Crangenor,Kodungallur,10.196296,76.211747,POINT (76.211747 10.196296),https://digitaalerfgoed.poolparty.biz/globalise/e2aea655-e60c-47a1-96d8-4c2fd0f92ba2,principality
GLOB_430,"Poulo Timon|Pulau Timon|Timaon, Poelo|Tioman|Tiuman, Pulau|Pulau Tioman|Tymon|Timaon Pulau|Pulau Tymon",Pulau Tioman,2.784022,104.168275,POINT (104.168275 2.784022),http://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_432,Tiruchirappalli|Tritsserepalij|Trichinopoly|Tiruchirappalli |Trichinapoly|Tritchenepalij|Tiruchirapalli|Trichenapali|Tritschenapalij|Tritsjenepallij,Tiruchirappalli,10.8328,78.69401,POINT (78.69401 10.8328),http://digitaalerfgoed.poolparty.biz/globalise/20d7cfe7-b3b1-4223-b2b4-d9f6ddb2e683|http://digitaalerfgoed.poolparty.biz/globalise/2b007e6a-a299-413b-bc7f-51e69a9e1fab,city|capital
GLOB_433,Westerkwartieren|Westelijke kantoren,Westerkwartieren,-,-,POINT EMPTY,http://digitaalerfgoed.poolparty.biz/globalise/06278cc4-0ec4-4376-b869-8c21bf507894,region
GLOB_434,Sumatra's Westkust|Sumatra's Western Coast|Westcust|Sumatra's west coast|Westkust van Sumatra,Sumatra's Western Coast,0.053876,99.610193,POINT (99.610193 0.053876),http://digitaalerfgoed.poolparty.biz/globalise/49b48294-d3be-4a92-a066-a13be466993c|https://digitaalerfgoed.poolparty.biz/globalise/06278cc4-0ec4-4376-b869-8c21bf507894,region|VOC administered area
GLOB_435,Wasselie|Wasile,Wasile,1.14361,128.20972,POINT (128.20972 1.14361),-,-
GLOB_436,"Maas, Kamers van de","Maas, Kamers van de",-,-,POINT EMPTY,-,-
GLOB_437,Sourat|Souratta|Zourat|Sourata|Zouratta|Surate|Surat|Suratte|Zuratta|Souratte,Surat,21.195936,72.818828,POINT (72.818828 21.195936),https://digitaalerfgoed.poolparty.biz/globalise/20d7cfe7-b3b1-4223-b2b4-d9f6ddb2e683|https://digitaalerfgoed.poolparty.biz/globalise/93a0b2c9-ad9a-4bab-8620-11b5c1e01f37,port|city
GLOB_438,Solo|Sullok|Solok|Xullok|Xullocq|Soloc,Solok,-0.75,100.7,POINT (100.7 -0.75),http://digitaalerfgoed.poolparty.biz/globalise/6f1f178a-fa6f-4553-a723-99f9d909a771,kingdom
GLOB_439,Pulau-pulau Sula|Xullase eylanden|Sula-eilanden|Sula eilanden,Pulau-pulau Sula,-2.01595,125.63398,POINT (125.63398 -2.01595),http://digitaalerfgoed.poolparty.biz/globalise/25b09c82-eab3-41d4-9c36-831cfc2b496c,archipelago
GLOB_43_HUM_1,Kodungallur (VOC administered area),Kodungallur (VOC administered area),10.196296,76.211747,POINT (76.211747 10.196296),https://digitaalerfgoed.poolparty.biz/globalise/c12eaa34-8bf0-4f08-92b8-195871dbf949,european settlement
GLOB_43_HUM_2,Kodungallur (Kingdom)|'T Ryk Krangenoor|Koningr. Kranganor,Kodungallur (Kingdom),10.196296,76.211747,POINT (76.211747 10.196296),https://digitaalerfgoed.poolparty.biz/globalise/6f1f178a-fa6f-4553-a723-99f9d909a771,kingdom
GLOB_43_HUM_3,Fort Cranganoor|Kodungallur (Fort),Kodungallur (Fort),10.196296,76.211747,POINT (76.211747 10.196296),https://digitaalerfgoed.poolparty.biz/globalise/84767cdb-cabe-4384-9e51-faca2ae3b864,fort
GLOB_44,Demmer|Damme|Damar|Damma|Pulau Damar|Dammer,Pulau Damar,-7.116666667,128.6666667,POINT (128.666667 -7.116667),http://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_440,Sula|Sulabesi|Sullabessij|Xulla Besje|Pulau Sanana|Xullabessey|Xullabessie|Pulau Sulabes|Xullabessij|Xsulla Bessie|Sulabes|Xulla|Xulla Bessij|Xula Bessie|Sanana,Pulau Sanana,-2.05589,125.980039,POINT (125.980039 -2.05589),https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_441,Warme Rivier|Tjipanas|Sie Pannas|Warm Bad|Cipanas,Cipanas,-6.73472222,107.04638889,POINT (107.046389 -6.734722),http://digitaalerfgoed.poolparty.biz/globalise/76721ef1-2272-4f2b-a443-a7886d5c2307,hot spring
GLOB_442,Tuticorijn|Tutucoryn|Thoothukudi|Tuticorin|Tutecorin|Tutucorijn|Toute Koryn|Tutucorin,Thoothukudi,8.81,78.14666667,POINT (78.146667 8.81),https://digitaalerfgoed.poolparty.biz/globalise/8e41887e-0111-4667-b209-9d0da933b7d8,town
GLOB_443,Troisang|Terusan|Tarusan|Troussang,Tarusan,-1.24822,100.47885,POINT (100.47885 -1.24822),http://digitaalerfgoed.poolparty.biz/globalise/7c1af419-926c-47c9-9450-05dc5849c05c,negorij [PROBLEMATIC TERM]
GLOB_444,Wanni|Wannia|Vanni |Wannij|Vanni|Wanniya,Vanni,-,-,POINT EMPTY,http://digitaalerfgoed.poolparty.biz/globalise/06278cc4-0ec4-4376-b869-8c21bf507894,region
GLOB_445,Raigam|Raygam Corle|Raigam Korala|Reygam corle,Raigam,6.6921,79.9132,POINT (79.9132 6.6921),http://digitaalerfgoed.poolparty.biz/globalise/851d29fa-da48-4c05-a99a-ecdd5902b0ee,korale
GLOB_446,Tanpasso|Tompaso|Tompaso-baru,Tompaso,1.1788,124.8094,POINT (124.8094 1.1788),http://digitaalerfgoed.poolparty.biz/globalise/7c1af419-926c-47c9-9450-05dc5849c05c,negorij [PROBLEMATIC TERM]
GLOB_447,Sicca|Siacca|Siak,Siak,1.216667,102.15,POINT (102.15 1.216667),http://digitaalerfgoed.poolparty.biz/globalise/d1f592cd-dec1-4f42-bb73-930ce816dfaf,landschap
GLOB_448,"Pulau Semau|Semau, Pulau|Sema, Poulo",Pulau Semau,-10.23921,123.37658,POINT (123.37658 -10.23921),http://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_45,Daucke|Doucke|Ndao|Dauw|Doy|Doecke,Ndao,-10.81464,122.66477,POINT (122.66477 -10.81464),-,-
GLOB_450,Sicaboe|Sicabo|Sikado,Sicabo,-,-,POINT EMPTY,http://digitaalerfgoed.poolparty.biz/globalise/ebf26f69-b692-437a-b6fa-2bb4ae0ae95b,polity
GLOB_451,Savu Island|Sawoe|Pulau Sawu|Savoe|Savo|Sawu|Savu,Savu Island,-10.529806,121.873306,POINT (121.873306 -10.529806),http://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_452,Sarangani Island|Saringanij|Sarangani,Sarangani Island,5.44194,125.47583,POINT (125.47583 5.44194),http://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_454,Roode meer|Red Sea|Rode Zee|'t Rode meer|Rode Meir|'t Roode meer,Red Sea,20.907548,38.302944,POINT (38.302944 20.907548),https://digitaalerfgoed.poolparty.biz/globalise/1def21b2-fbe7-48e1-a236-f562dff99614,sea
GLOB_455,Sangirse eylanden|Sangihe eylanden|Pulau-pulau Sangihe|Sangihe eilanden,Pulau-pulau Sangihe,3.5,125.55,POINT (125.55 3.5),http://digitaalerfgoed.poolparty.biz/globalise/25b09c82-eab3-41d4-9c36-831cfc2b496c,archipelago
GLOB_456,Semarang|Samarangh|Samarang|Sammarang|Zamarang,Semarang,-6.965619,110.421467,POINT (110.421467 -6.965619),https://digitaalerfgoed.poolparty.biz/globalise/55f41aea-cc65-4cfb-88c4-766a2841452a,regency
GLOB_457,Tansjoer|Tansjour|Tjandjoer|Tandjore|Tjiandjur|Thanjavur,Thanjavur,10.78523,79.13909,POINT (79.13909 10.78523),-,-
GLOB_457_HUM_1,Tansjoer|Tansjour|Tjandjoer|Tandjore|Tjiandjur|Thanjavur,Thanjavur,10.78523,79.13909,POINT (79.13909 10.78523),http://digitaalerfgoed.poolparty.biz/globalise/20d7cfe7-b3b1-4223-b2b4-d9f6ddb2e683,city
GLOB_457_HUM_2,Tansjoer|Tansjour|Tjandjoer|Tandjore|Tjiandjur|Thanjavur,Thanjavur,10.78523,79.13909,POINT (79.13909 10.78523),http://digitaalerfgoed.poolparty.biz/globalise/e2aea655-e60c-47a1-96d8-4c2fd0f92ba2|http://digitaalerfgoed.poolparty.biz/globalise/6f1f178a-fa6f-4553-a723-99f9d909a771,kingdom|principality
GLOB_458,Tegal|Tengal|Tagal|Teggal|Taggal|Tagall,Tegal,-6.866013,109.133112,POINT (109.133112 -6.866013),https://digitaalerfgoed.poolparty.biz/globalise/55f41aea-cc65-4cfb-88c4-766a2841452a,regency
GLOB_459,Taliabu|Taljabo|Xulla Taljabo|Pulau Taliabu,Pulau Taliabu,-1.8131,124.8,POINT (124.8 -1.8131),http://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_45_GEO_1,Daucke|Doucke|Ndao|Dauw|Pulau Ndao|Doy|Doecke,Pulau Ndao,-10.81464,122.66477,POINT (122.66477 -10.81464),http://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_45_HUM_1,Daucke|Doucke|Ndao|Dauw|Doy|Doecke,Daucke,-10.81464,122.66477,POINT (122.66477 -10.81464),http://digitaalerfgoed.poolparty.biz/globalise/7c1af419-926c-47c9-9450-05dc5849c05c,negorij [PROBLEMATIC TERM]
GLOB_460,"Straat Sunda|Sunda's Engte|Straet Soenda|Sunda, Straat|Straat Soenda|Sundas Engte|Selat Sunda|Zunda's Engte|Sunda Strait|Zunda, Straat|Straet Sunda",Selat Sunda,-6.04129,105.67771,POINT (105.67771 -6.04129),http://digitaalerfgoed.poolparty.biz/globalise/46724d25-aa94-4848-a8ca-17fe02b0db2b,strait
GLOB_461,Tilcery|Tellicherry|Talchery|Tallicherij|Tallecherij|Talecheri|Thalassery|Tellechzy,Thalassery,11.74811,75.4929,POINT (75.4929 11.74811),http://digitaalerfgoed.poolparty.biz/globalise/20d7cfe7-b3b1-4223-b2b4-d9f6ddb2e683,city
GLOB_461_HUM_1,Tellechzy Engels|Thalassery (European settlement)|Talecheri,Thalassery (European settlement),11.74811,75.4929,POINT (75.4929 11.74811),https://digitaalerfgoed.poolparty.biz/globalise/c12eaa34-8bf0-4f08-92b8-195871dbf949,european settlement
GLOB_462,Tamacco|Tamacko|Tamako|Tambe,Tamako,3.46111,125.53889,POINT (125.53889 3.46111),http://digitaalerfgoed.poolparty.biz/globalise/40217104-de46-42ed-80c8-480fac1f8706,district
GLOB_463,Tenasserim|Tanintharyi|Tannasserij|Tanasserij,Tanintharyi,12.09032,99.01165,POINT (99.01165 12.09032),http://digitaalerfgoed.poolparty.biz/globalise/8e41887e-0111-4667-b209-9d0da933b7d8,town
GLOB_464,Tandjong|Tandjang|Tanjong|Tandjung,Tanjong,-6.5671,111.0407,POINT (111.0407 -6.5671),http://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB_465,Tannafora|Tanafora|Tanavora,Tannafora,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/7c1af419-926c-47c9-9450-05dc5849c05c,negorij [PROBLEMATIC TERM]
GLOB_466,Nicobar eilanden|Sombreros|Nicobar Islands,Nicobar Islands,8.0,93.5,POINT (93.5 8),http://digitaalerfgoed.poolparty.biz/globalise/25b09c82-eab3-41d4-9c36-831cfc2b496c,archipelago
GLOB_467,Soengij Oedjong|Sungai Udjung|Sungai Ujong|Songoedjongh|Songey Oedjong,Sungai Ujong,2.7297,101.9381,POINT (101.9381 2.7297),http://digitaalerfgoed.poolparty.biz/globalise/ebf26f69-b692-437a-b6fa-2bb4ae0ae95b|http://digitaalerfgoed.poolparty.biz/globalise/d1f592cd-dec1-4f42-bb73-930ce816dfaf,polity|landschap
GLOB_468,Sungai Baharu|Songibaroe|Soengibaroe,Sungai Baharu,2.35,102.03333,POINT (102.03333 2.35),https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_469,Slangenoor|Selangor|Solongor|Salangoor|Slangoor|Kuala Selangor,Kuala Selangor,3.326472,101.257696,POINT (101.257696 3.326472),https://digitaalerfgoed.poolparty.biz/globalise/d1f592cd-dec1-4f42-bb73-930ce816dfaf,landschap
GLOB_47,Monsatello|Nussatello|Pulau Ela,Pulau Ela,-3.651945,127.907104,POINT (127.907104 -3.651945),http://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_470,Sioppra|Chupra|Sjoppra|Chapra,Chapra,25.781344,84.727764,POINT (84.727764 25.781344),https://digitaalerfgoed.poolparty.biz/globalise/20d7cfe7-b3b1-4223-b2b4-d9f6ddb2e683,city
GLOB_471,Sumanep|Singenap|Soemenap|Sunenep|Soemanep|Sumenep|Soemenep|Sumanap|Soemanap,Sumenep,-7.00353,113.860574,POINT (113.860574 -7.00353),https://digitaalerfgoed.poolparty.biz/globalise/55f41aea-cc65-4cfb-88c4-766a2841452a,regency
GLOB_472,Stadswaterpoort|Vierkantspoort,Vierkantspoort,-6.127672,106.811354,POINT (106.811354 -6.127672),http://digitaalerfgoed.poolparty.biz/globalise/385fe473-cafc-4f17-9f72-cbecd4088e6b,gate
GLOB_474,Bezer|Boesjir|Bandar Bushire|Boucheer|Boechier|Boucher|Bendher à Boucher|Bushehr|Bushire,Bushehr,28.990874,50.830904,POINT (50.830904 28.990874),https://digitaalerfgoed.poolparty.biz/globalise/8e41887e-0111-4667-b209-9d0da933b7d8|https://digitaalerfgoed.poolparty.biz/globalise/93a0b2c9-ad9a-4bab-8620-11b5c1e01f37,port|town
GLOB_476,Borneratti|Boneratie|Bonerate|Pulau Bonerate|Bonneratta|Bonarati,Pulau Bonerate,-7.3476,121.1128,POINT (121.1128 -7.3476),http://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_477,Bontoualac|Bontualacq|Bontualach|Bontoalak|Bontualak|Bontouale|Bontoala|Bontuala|Bontualah,Bontoala,-5.1277,119.4225,POINT (119.4225 -5.1277),http://digitaalerfgoed.poolparty.biz/globalise/90c73af5-d79c-482b-ab9e-dc176a02db69,palace
GLOB_478,Cadierie|Kediri|Caddirie,Kediri,-7.8166111111111,112.01191666667,POINT (112.011917 -7.816611),https://digitaalerfgoed.poolparty.biz/globalise/55f41aea-cc65-4cfb-88c4-766a2841452a,regency
GLOB_479,"Cabo de Goede Hoop|Cabo de Gude Hoop|de Caab|Caab|Kaap de Goede Hoop|Caap de Goede Hoop|Goede Hoop|Caep de Goede Hoop|Cabo da Boa Esperança|Cape of Good Hope|Bon Espérance, Cabo de|Cabo de Goede hoop|Cabo de Boa Esperanza|Caap de Bonn Esperance|Goede Hoop, Kaap de",Cape of Good Hope,-33.926009,18.427668,POINT (18.427668 -33.926009),http://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,cape
GLOB_48,Elour|Eloer|Eluru|Ellore,Eluru,16.71311,81.10437,POINT (81.10437 16.71311),http://digitaalerfgoed.poolparty.biz/globalise/0e3137ad-bc4d-4da6-8ba3-f4fc5fe7058f,province
GLOB_480,Bombai|Bonbhay|Bombay|Mumbai|Mumbay,Mumbai,19.076111,72.8775,POINT (72.8775 19.076111),https://digitaalerfgoed.poolparty.biz/globalise/20d7cfe7-b3b1-4223-b2b4-d9f6ddb2e683,city
GLOB_481,"Bait-al-Fakih|Zaydiya, Al|Beth-el-Facki|Betelfaiqui|Bayt-al-Fagih|Bayt al-Fakih|Bayt al Faqih",Bayt al Faqih,14.51635,43.32446,POINT (43.32446 14.51635),https://digitaalerfgoed.poolparty.biz/globalise/8e41887e-0111-4667-b209-9d0da933b7d8,town
GLOB_482,Bendoertij|Vandurutti|Bendoerty |Pentoerdi|Venduruthy|Bendoerti,Venduruthy,9.945833,76.287778,POINT (76.287778 9.945833),http://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_482_GEO_1,T. E. Pentoerdi|Bendoerty |Venduruthi Island|t Eyl: Pentoerdi,Venduruthi Island,9.95,76.28333,POINT (76.28333 9.95),https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_483,Boeseroens|Boucquerons|Boegerones,Boegerones,-5.67882,120.47795,POINT (120.47795 -5.67882),http://digitaalerfgoed.poolparty.biz/globalise/25b09c82-eab3-41d4-9c36-831cfc2b496c,islands
GLOB_485,Chennamangalam|Cheremagalam|Cheremgalam|Chenotty|Cheremangalan|Chendamangalam|Chermagalam|Sjeremangelan,Chendamangalam,10.162504,76.230737,POINT (76.230737 10.162504),https://digitaalerfgoed.poolparty.biz/globalise/07b3f630-b359-4d5d-a0cd-3c029dc1c394,guard post
GLOB_486,Kaaimangracht|Caymansgragt|Kaaimansgracht,Kaaimansgracht,-6.13713,106.81487,POINT (106.81487 -6.13713),http://digitaalerfgoed.poolparty.biz/globalise/4c199e1f-806b-405d-8e19-c86bed78f44b,canal
GLOB_487,Kawangkoan|Cawancain|Cawancoan,Kawangkoan,1.20525,124.78218,POINT (124.78218 1.20525),http://digitaalerfgoed.poolparty.biz/globalise/7c1af419-926c-47c9-9450-05dc5849c05c,negorij [PROBLEMATIC TERM]
